MeasurementID,AcresBurned,LocationID,Latitude,Longitude,Month,Year,Location
2017-7-CA-019-1649,1649,CA-019,35.95911,-120.55579,7,2017,Fresno
2017-7-CA-019-57,57,CA-019,36.81476,-119.51592,7,2017,Fresno
2017-7-CA-019-91,91,CA-019,36.95104,-119.65621,7,2017,Fresno
2017-7-CA-021-0,0,CA-021,39.75425,-122.17657,7,2017,Glenn
2017-7-CA-029-1083,1083,CA-029,34.94373,-119.44751,7,2017,Kern
2017-7-CA-029-1350,1350,CA-029,35.543,-118.654,7,2017,Kern
2017-7-CA-029-1626,1626,CA-029,35.59904,-119.08312,7,2017,Kern
2017-7-CA-029-2940,2940,CA-029,35.77896,-118.89627,7,2017,Kern
2017-7-CA-031-48889,48889,CA-031,35.93273,-120.20014,7,2017,Kings
2017-7-CA-033-40,40,CA-033,38.86056,-122.62382,7,2017,Lake
2017-7-CA-035-0,0,CA-035,40.6361,-120.9643,7,2017,Lassen
2017-7-CA-035-83733,83733,CA-035,40.07045,-120.14013,7,2017,Lassen
2017-7-CA-037-135,135,CA-037,34.792882,-118.851943,7,2017,Los Angeles
2017-7-CA-039-90,90,CA-039,37.09773,-120.02027,7,2017,Madera
2017-7-CA-041-35,35,CA-041,38.08055,-122.77846,7,2017,Marin
2017-7-CA-043-225,225,CA-043,37.4591,-119.921,7,2017,Mariposa
2017-7-CA-043-36,36,CA-043,37.65963,-120.34802,7,2017,Mariposa
2017-7-CA-043-81826,81826,CA-043,37.61757,-120.21321,7,2017,Mariposa
2017-7-CA-045-20,20,CA-045,39.13207,-123.10227,7,2017,Mendocino
2017-7-CA-045-900,900,CA-045,39.30125,-123.28825,7,2017,Mendocino
2017-7-CA-049-0,0,CA-049,41.338,-120.304,7,2017,Modoc
2017-7-CA-049-15,15,CA-049,41.45589,-120.56933,7,2017,Modoc
2017-7-CA-049-410,410,CA-049,41.72163,-121.30451,7,2017,Modoc
2017-7-CA-053-1816,1816,CA-053,35.86949,-120.57894,7,2017,Monterey
2017-7-CA-053-40,40,CA-053,36.66684,-121.74826,7,2017,Monterey
2017-7-CA-057-10,10,CA-057,39.08382,-121.06656,7,2017,Nevada
2017-7-CA-057-15,15,CA-057,39.16826,-120.95498,7,2017,Nevada
2017-7-CA-063-4310,4310,CA-063,39.9034,-120.9761,7,2017,Plumas
2017-7-CA-065-10,10,CA-065,33.91806,-116.99321,7,2017,Riverside
2017-7-CA-065-11,11,CA-065,33.913089,-117.096233,7,2017,Riverside
2017-7-CA-065-200,200,CA-065,33.689092,-117.396404,7,2017,Riverside
2017-7-CA-065-205,205,CA-065,33.85323,-117.48195,7,2017,Riverside
2017-7-CA-065-30,30,CA-065,33.96896,-117.25411,7,2017,Riverside
2017-7-CA-065-32,32,CA-065,33.62613,-117.07975,7,2017,Riverside
2017-7-CA-065-33,33,CA-065,33.763304,-117.314994,7,2017,Riverside
2017-7-CA-065-35,35,CA-065,33.99316,-117.48405,7,2017,Riverside
2017-7-CA-065-50,50,CA-065,33.87739,-117.16215,7,2017,Riverside
2017-7-CA-065-63,63,CA-065,33.81976,-117.18552,7,2017,Riverside
2017-7-CA-065-72,72,CA-065,33.75526,-117.25075,7,2017,Riverside
2017-7-CA-067-1286,1286,CA-067,38.5181,-121.104,7,2017,Sacramento
2017-7-CA-069-34,34,CA-069,36.85596,-121.30983,7,2017,San Benito
2017-7-CA-071-100,100,CA-071,34.19076,-117.26969,7,2017,San Bernardino
2017-7-CA-071-13,13,CA-071,34.304722,-117.3125,7,2017,San Bernardino
2017-7-CA-071-170,170,CA-071,34.41204,-117.03031,7,2017,San Bernardino
2017-7-CA-071-20,20,CA-071,34.139,-117.199,7,2017,San Bernardino
2017-7-CA-071-46,46,CA-071,34.149,-117.189,7,2017,San Bernardino
2017-7-CA-071-460,460,CA-071,34.09773,-117.10567,7,2017,San Bernardino
2017-7-CA-071-74,74,CA-071,34.07612,-117.06765,7,2017,San Bernardino
2017-7-CA-071-85,85,CA-071,34.20152,-117.14466,7,2017,San Bernardino
2017-7-CA-073-255,255,CA-073,33.34659,-116.66107,7,2017,San Diego
2017-7-CA-073-400,400,CA-073,32.84796,-116.85396,7,2017,San Diego
2017-7-CA-079-150,150,CA-079,35.7751,-120.23656,7,2017,San Luis Obispo
2017-7-CA-079-1816,1816,CA-079,35.86949,-120.57894,7,2017,San Luis Obispo
2017-7-CA-079-28687,28687,CA-079,35.0179,-120.3223,7,2017,San Luis Obispo
2017-7-CA-079-340,340,CA-079,35.42433,-120.47322,7,2017,San Luis Obispo
2017-7-CA-079-47,47,CA-079,35.06472,-120.5634,7,2017,San Luis Obispo
2017-7-CA-079-58,58,CA-079,35.346,-120.62825,7,2017,San Luis Obispo
2017-7-CA-083-18430,18430,CA-083,34.55096,-119.9494,7,2017,Santa Barbara
2017-7-CA-083-50,50,CA-083,34.72379,-120.13249,7,2017,Santa Barbara
2017-7-CA-085-101,101,CA-085,37.39801,-121.8179,7,2017,Santa Clara
2017-7-CA-085-51,51,CA-085,37.44485,-121.84108,7,2017,Santa Clara
2017-7-CA-085-70,70,CA-085,37.25014,-121.68562,7,2017,Santa Clara
2017-7-CA-085-78,78,CA-085,36.96607,-121.55552,7,2017,Santa Clara
2017-7-CA-089-10,10,CA-089,40.48972,-122.38619,7,2017,Shasta
2017-7-CA-089-128,128,CA-089,40.69554,-122.0122,7,2017,Shasta
2017-7-CA-089-17,17,CA-089,40.69259,-122.17384,7,2017,Shasta
2017-7-CA-089-180,180,CA-089,40.47106,-122.43608,7,2017,Shasta
2017-7-CA-091-747,747,CA-091,39.439722,-120.027222,7,2017,Sierra
2017-7-CA-093-0,0,CA-093,41.86609,-122.73031,7,2017,Siskiyou
2017-7-CA-093-155,155,CA-093,41.9808,-121.9741,7,2017,Siskiyou
2017-7-CA-093-27276,27276,CA-093,41.59,-123.501,7,2017,Siskiyou
2017-7-CA-093-469,469,CA-093,41.3975,-122.8428,7,2017,Siskiyou
2017-7-CA-097-11,11,CA-097,38.70289,-122.90217,7,2017,Sonoma
2017-7-CA-099-19,19,CA-099,37.81827,-120.65764,7,2017,Stanislaus
2017-7-CA-099-5247,5247,CA-099,38.329,-119.782,7,2017,Stanislaus
2017-7-CA-099-62,62,CA-099,37.64898,-120.4925,7,2017,Stanislaus
2017-7-CA-103-29,29,CA-103,40.29118,-122.42606,7,2017,Tehama
2017-7-CA-103-57,57,CA-103,40.1583,-122.3209,7,2017,Tehama
2017-7-CA-107-21,21,CA-107,36.10858,-118.81979,7,2017,Tulare
2017-7-CA-107-2289,2289,CA-107,36.0226,-118.94252,7,2017,Tulare
2017-7-CA-107-416,416,CA-107,36.22265,-119.06598,7,2017,Tulare
2017-7-CA-107-58,58,CA-107,36.64404,-118.99944,7,2017,Tulare
2017-7-CA-107-59,59,CA-107,36.18815,-118.78928,7,2017,Tulare
2017-7-CA-109-124,124,CA-109,37.90014,-120.36005,7,2017,Tuolumne
2017-7-CA-109-690,690,CA-109,37.905545,-120.408135,7,2017,Tuolumne
